date,scene,category,author_tier,app_version,exposure,effective_view_users,comments,comment_users,author_replies,replied_users,replied_revisit_users,sw_impressions,sw_clicks,l1_search_users,l2_search_users,search_users,order_users,gmv
2026-06-17,搜索,数码,头部,v28.1,66876,20786,667,573,152,140,43,24528,1306,262,175,437,43,18322
2026-06-17,搜索,数码,头部,v28.2,84828,26914,854,734,188,173,52,31759,1647,341,227,568,57,24733
2026-06-17,搜索,数码,腰部,v28.1,42021,13038,405,348,158,145,46,15385,777,162,107,269,27,11360
2026-06-17,搜索,数码,腰部,v28.2,49969,16021,495,426,183,168,54,18905,969,201,128,329,32,14047
2026-06-17,搜索,数码,尾部,v28.1,21122,6527,202,173,103,95,30,7702,400,84,52,136,13,5813
2026-06-17,搜索,数码,尾部,v28.2,25540,8182,256,220,134,123,37,9654,508,103,69,172,17,7303
2026-06-17,搜索,家居,头部,v28.1,58315,18625,581,500,133,122,38,21978,1170,229,150,378,38,6386
2026-06-17,搜索,家居,头部,v28.2,70705,21899,662,569,146,134,42,25841,1320,275,176,451,46,7619
2026-06-17,搜索,家居,腰部,v28.1,35886,11475,346,298,127,116,37,13541,722,147,95,242,24,3936
2026-06-17,搜索,家居,腰部,v28.2,43721,13518,416,357,162,149,47,15951,817,170,109,279,29,4849
2026-06-17,搜索,家居,尾部,v28.1,17268,5474,172,148,92,85,26,6459,345,68,44,111,11,1919
2026-06-17,搜索,家居,尾部,v28.2,21448,6802,213,183,114,105,32,8026,425,87,56,143,14,2389
2026-06-17,搜索,服饰,头部,v28.1,78862,24955,798,686,167,154,49,29446,1543,318,208,526,53,6802
2026-06-17,搜索,服饰,头部,v28.2,102845,32799,994,855,228,210,66,38702,2025,399,265,664,68,8821
2026-06-17,搜索,服饰,腰部,v28.1,48974,15684,498,428,181,167,51,18507,975,191,130,321,31,3957
2026-06-17,搜索,服饰,腰部,v28.2,60144,18642,573,493,211,194,59,21997,1111,233,152,386,38,4819
2026-06-17,搜索,服饰,尾部,v28.1,23944,7577,236,203,117,108,33,8940,459,97,61,158,16,2093
2026-06-17,搜索,服饰,尾部,v28.2,29124,9047,273,235,143,131,41,10676,567,116,72,189,20,2496
2026-06-17,关注,美妆,头部,v28.1,73586,23504,749,644,167,154,46,27735,1476,293,191,484,49,4730
2026-06-17,关注,美妆,头部,v28.2,88150,27216,858,738,180,166,50,32115,1644,343,219,562,56,5338
2026-06-17,关注,美妆,腰部,v28.1,47763,14915,460,396,180,165,50,17599,935,189,126,314,31,3080
2026-06-17,关注,美妆,腰部,v28.2,56369,18089,571,491,210,193,60,21344,1124,226,145,371,38,3629
2026-06-17,关注,美妆,尾部,v28.1,22209,6979,222,191,121,111,35,8235,422,90,57,146,15,1421
2026-06-17,关注,美妆,尾部,v28.2,28553,8831,283,244,148,136,41,10421,540,112,73,185,18,1751
2026-06-17,关注,数码,头部,v28.1,53733,16768,540,464,116,107,34,19786,1050,210,141,352,36,15220
2026-06-17,关注,数码,头部,v28.2,63854,19971,627,539,143,132,39,23566,1208,243,159,402,42,18034
2026-06-17,关注,数码,腰部,v28.1,33050,10514,316,272,118,109,34,12407,641,135,85,220,23,9818
2026-06-17,关注,数码,腰部,v28.2,40086,12547,397,342,156,143,45,14805,756,154,102,256,26,11410
2026-06-17,关注,数码,尾部,v28.1,15618,4911,152,131,78,72,22,5795,301,63,40,103,10,4445
2026-06-17,关注,数码,尾部,v28.2,19489,6103,196,168,104,95,30,7201,367,78,50,128,13,5638
2026-06-17,关注,家居,头部,v28.1,43160,13450,427,367,98,90,29,15871,812,169,108,277,27,4669
2026-06-17,关注,家居,头部,v28.2,54902,17032,521,448,116,107,33,20098,1044,208,142,350,35,5980
2026-06-17,关注,家居,腰部,v28.1,27722,8783,273,235,103,95,28,10364,551,108,70,178,18,3014
2026-06-17,关注,家居,腰部,v28.2,33633,10525,325,280,122,112,35,12419,627,132,86,218,21,3670
2026-06-17,关注,家居,尾部,v28.1,12999,4096,125,108,64,59,18,4833,258,51,34,85,8,1420
2026-06-17,关注,家居,尾部,v28.2,15878,5101,159,137,81,74,23,6020,318,66,41,106,11,1811
2026-06-17,关注,服饰,头部,v28.1,62308,19366,603,518,131,121,37,22851,1173,245,157,402,40,5255
2026-06-17,关注,服饰,头部,v28.2,75138,23900,752,647,158,146,44,28202,1431,290,194,484,50,6461
2026-06-17,关注,服饰,腰部,v28.1,38431,11982,374,321,146,134,43,14138,756,146,98,244,24,3120
2026-06-17,关注,服饰,腰部,v28.2,47268,14706,447,385,170,157,47,17353,888,182,122,304,30,3893
2026-06-17,关注,服饰,尾部,v28.1,19192,6043,190,163,103,95,30,7131,376,73,49,122,13,1603
2026-06-17,关注,服饰,尾部,v28.2,22586,7128,213,183,106,98,31,8411,429,87,59,147,14,1858
2026-06-18,推荐,美妆,头部,v28.1,224991,69758,2241,1927,478,440,135,82315,4177,880,557,1437,144,13993
2026-06-18,推荐,美妆,头部,v28.2,292303,92270,2758,2372,598,550,175,108878,5816,1152,736,1888,189,18397
2026-06-18,推荐,美妆,腰部,v28.1,143249,44889,1389,1195,525,483,155,52969,2825,565,373,939,93,8980
2026-06-18,推荐,美妆,腰部,v28.2,182928,57070,1784,1534,700,644,203,67343,3604,707,471,1177,116,10959
2026-06-18,推荐,美妆,尾部,v28.1,70508,21981,708,609,362,333,103,25938,1334,279,183,462,48,4517
2026-06-18,推荐,美妆,尾部,v28.2,83516,26164,817,703,429,395,125,30874,1602,336,214,550,55,5319
2026-06-18,推荐,数码,头部,v28.1,165863,52413,1638,1409,344,316,100,61847,3251,673,427,1100,114,48373
2026-06-18,推荐,数码,头部,v28.2,207223,65803,2051,1764,456,419,135,77648,4092,798,532,1330,132,56911
2026-06-18,推荐,数码,腰部,v28.1,101168,31513,978,841,364,335,104,37185,1902,391,251,642,66,28933
2026-06-18,推荐,数码,腰部,v28.2,130364,41032,1255,1079,453,417,130,48418,2491,515,344,859,89,38192
2026-06-18,推荐,数码,尾部,v28.1,51412,15919,474,408,242,222,69,18784,959,196,131,327,34,14626
2026-06-18,推荐,数码,尾部,v28.2,60206,18859,581,500,293,270,83,22253,1175,229,154,383,38,16194
2026-06-18,推荐,家居,头部,v28.1,143910,44539,1349,1160,289,266,85,52556,2745,560,357,917,94,15597
2026-06-18,推荐,家居,头部,v28.2,174240,54469,1640,1411,352,324,104,64273,3334,694,441,1135,114,19322
2026-06-18,推荐,家居,腰部,v28.1,89334,28237,852,732,319,293,94,33319,1730,358,232,590,61,10258
2026-06-18,推荐,家居,腰部,v28.2,109947,34038,1045,899,413,380,119,40165,2135,423,273,696,72,12282
2026-06-18,推荐,家居,尾部,v28.1,41941,13095,419,360,217,199,61,15452,825,162,110,273,27,4536
2026-06-18,推荐,家居,尾部,v28.2,52310,16691,509,438,276,254,79,19696,1045,207,140,347,36,5962
2026-06-18,推荐,服饰,头部,v28.1,203830,64152,2056,1768,437,402,130,75700,3947,799,532,1331,131,17091
2026-06-18,推荐,服饰,头部,v28.2,244475,76183,2320,1995,526,484,156,89896,4612,928,610,1538,152,19206
2026-06-18,推荐,服饰,腰部,v28.1,125922,40411,1258,1082,467,429,128,47685,2461,511,334,845,87,11183
2026-06-18,推荐,服饰,腰部,v28.2,147835,46964,1511,1300,558,513,163,55417,2890,594,387,981,98,12678
2026-06-18,推荐,服饰,尾部,v28.1,61648,19344,586,504,297,274,84,22825,1214,244,158,402,40,4970
2026-06-18,推荐,服饰,尾部,v28.2,74590,23776,739,636,374,344,107,28056,1484,297,195,492,51,6557
2026-06-18,搜索,美妆,头部,v28.1,95525,30255,970,834,222,205,63,35701,1875,388,244,632,63,5975
2026-06-18,搜索,美妆,头部,v28.2,121186,38245,1173,1008,264,243,76,45129,2344,484,309,793,80,7722
2026-06-18,搜索,美妆,腰部,v28.1,63102,20173,638,549,249,229,71,23804,1248,248,164,412,41,3875
2026-06-18,搜索,美妆,腰部,v28.2,74884,23388,714,614,284,261,81,27598,1463,301,197,498,52,5013
2026-06-18,搜索,美妆,尾部,v28.1,30348,9510,295,254,152,140,42,11222,574,117,76,193,20,1933
2026-06-18,搜索,美妆,尾部,v28.2,35635,11346,340,293,180,165,50,13389,692,142,94,236,24,2328
2026-06-18,搜索,数码,头部,v28.1,69458,21738,654,563,142,130,42,25650,1373,276,175,452,46,19519
2026-06-18,搜索,数码,头部,v28.2,89399,27992,894,769,192,177,53,33030,1679,345,233,577,59,25205
2026-06-18,搜索,数码,腰部,v28.1,45485,14207,454,391,165,151,48,16764,880,174,118,292,30,13075
2026-06-18,搜索,数码,腰部,v28.2,54411,17337,557,479,217,200,60,20458,1042,223,138,361,36,15295
2026-06-18,搜索,数码,尾部,v28.1,21223,6708,215,185,116,106,33,7916,410,85,55,140,14,6012
2026-06-18,搜索,数码,尾部,v28.2,24951,7799,233,201,118,109,34,9203,465,95,64,158,16,6778
2026-06-18,搜索,家居,头部,v28.1,58704,18753,572,492,127,117,35,22129,1137,239,155,394,39,6627
2026-06-18,搜索,家居,头部,v28.2,69358,21572,658,566,145,133,43,25455,1354,272,178,450,46,7643
2026-06-18,搜索,家居,腰部,v28.1,36209,11498,345,297,137,126,40,13568,696,144,92,236,24,4054
2026-06-18,搜索,家居,腰部,v28.2,45629,14604,436,375,159,146,44,17233,920,184,116,300,31,5279
2026-06-18,搜索,家居,尾部,v28.1,17858,5724,172,148,85,78,23,6755,345,73,48,121,12,2036
2026-06-18,搜索,家居,尾部,v28.2,21161,6565,199,171,107,99,29,7747,413,81,55,136,14,2297
2026-06-18,搜索,服饰,头部,v28.1,80930,25209,752,647,171,158,48,29747,1524,319,212,531,52,6690
2026-06-18,搜索,服饰,头部,v28.2,99324,31197,994,855,227,209,65,36812,1860,394,253,647,64,8288
2026-06-18,搜索,服饰,腰部,v28.1,49841,15517,462,397,167,154,49,18310,943,191,130,322,33,4143
2026-06-18,搜索,服饰,腰部,v28.2,61750,19627,630,542,245,225,71,23160,1237,241,165,406,41,5239
2026-06-18,搜索,服饰,尾部,v28.1,25911,8010,245,211,133,123,38,9452,484,103,64,167,17,2226
2026-06-18,搜索,服饰,尾部,v28.2,30572,9529,288,248,148,136,41,11244,579,121,77,198,20,2545
2026-06-18,关注,美妆,头部,v28.1,79466,25493,764,657,172,158,50,30081,1567,318,208,525,52,5052
2026-06-18,关注,美妆,头部,v28.2,93793,28966,877,754,198,182,55,34180,1739,363,235,597,61,5896
2026-06-18,关注,美妆,腰部,v28.1,48218,14912,472,406,172,159,50,17596,888,191,122,313,32,3101
2026-06-18,关注,美妆,腰部,v28.2,56756,17664,537,462,194,178,55,20843,1112,221,147,368,38,3589
2026-06-18,关注,美妆,尾部,v28.1,22615,7127,216,186,117,108,34,8410,425,90,58,148,15,1430
2026-06-18,关注,美妆,尾部,v28.2,27555,8692,279,240,142,131,40,10256,545,110,71,181,18,1725
2026-06-18,关注,数码,头部,v28.1,54364,17391,522,449,110,102,31,20521,1090,211,139,350,35,15126
2026-06-18,关注,数码,头部,v28.2,67540,21672,658,566,142,131,41,25573,1350,266,182,447,45,19019
2026-06-18,关注,数码,腰部,v28.1,34127,10935,348,299,133,123,39,12904,688,138,89,227,23,9921
2026-06-18,关注,数码,腰部,v28.2,40938,12673,403,346,148,136,43,14954,799,159,103,262,26,11451
2026-06-18,关注,数码,尾部,v28.1,17158,5343,164,141,85,78,25,6305,319,65,45,110,11,4926
2026-06-18,关注,数码,尾部,v28.2,20968,6736,216,185,117,108,34,7948,418,84,55,139,14,6124
2026-06-18,关注,家居,头部,v28.1,47374,14640,456,392,100,92,29,17275,879,188,117,304,31,5300
2026-06-18,关注,家居,头部,v28.2,57427,17770,555,477,118,108,33,20969,1087,223,144,367,38,6394
2026-06-18,关注,家居,腰部,v28.1,27642,8871,273,235,102,94,28,10467,529,113,73,186,19,3186
2026-06-18,关注,家居,腰部,v28.2,35898,11394,353,303,128,118,37,13445,708,141,96,237,24,4003
2026-06-18,关注,家居,尾部,v28.1,13743,4383,137,118,70,65,21,5172,274,55,36,91,9,1537
2026-06-18,关注,家居,尾部,v28.2,16960,5443,174,150,91,83,26,6423,335,69,45,114,11,1884
2026-06-18,关注,服饰,头部,v28.1,63265,19898,618,532,131,120,37,23479,1256,250,161,411,41,5282
2026-06-18,关注,服饰,头部,v28.2,78374,24897,744,640,167,153,49,29378,1503,304,203,508,52,6630
2026-06-18,关注,服饰,腰部,v28.1,40647,12558,379,326,145,133,43,14818,750,158,106,264,27,3474
2026-06-18,关注,服饰,腰部,v28.2,50473,15778,500,430,184,169,51,18619,970,196,133,329,32,4088
2026-06-18,关注,服饰,尾部,v28.1,19692,6157,198,170,106,98,29,7266,374,77,51,128,13,1664
2026-06-18,关注,服饰,尾部,v28.2,23502,7367,222,191,113,104,31,8693,444,91,61,152,16,1974
2026-06-19,推荐,美妆,头部,v28.1,245050,76669,2451,2108,556,512,156,90470,4607,954,619,1573,161,15328
2026-06-19,推荐,美妆,头部,v28.2,310696,95939,2963,2548,644,592,182,113208,5741,1164,790,1955,194,18990
2026-06-19,推荐,美妆,腰部,v28.1,153719,47938,1525,1311,572,526,158,56566,2992,607,394,1001,101,9861
2026-06-19,推荐,美妆,腰部,v28.2,186846,59175,1819,1565,695,640,194,69827,3632,740,484,1224,123,11832
2026-06-19,推荐,美妆,尾部,v28.1,78184,24585,758,652,405,373,113,29011,1502,306,203,508,52,5124
2026-06-19,推荐,美妆,尾部,v28.2,91437,29307,943,811,488,449,138,34582,1826,361,247,607,61,5791
2026-06-19,推荐,数码,头部,v28.1,187590,58014,1840,1582,406,373,112,68457,3509,744,467,1211,119,51904
2026-06-19,推荐,数码,头部,v28.2,229372,70857,2220,1909,479,440,140,83611,4398,897,566,1463,150,65104
2026-06-19,推荐,数码,腰部,v28.1,114175,35732,1106,951,408,375,119,42163,2145,440,301,741,77,32612
2026-06-19,推荐,数码,腰部,v28.2,134461,41609,1309,1126,505,464,146,49098,2621,507,347,855,84,36758
2026-06-19,推荐,数码,尾部,v28.1,56398,18098,564,485,290,266,84,21356,1098,226,151,377,38,16548
2026-06-19,推荐,数码,尾部,v28.2,66412,20819,634,546,332,305,96,24566,1301,256,171,427,43,18387
2026-06-19,推荐,家居,头部,v28.1,156378,49978,1559,1340,332,305,97,58974,3015,639,407,1046,104,17364
2026-06-19,推荐,家居,头部,v28.2,189432,58653,1862,1601,403,371,116,69211,3542,738,492,1230,121,20165
2026-06-19,推荐,家居,腰部,v28.1,95688,30508,964,829,369,339,105,35999,1852,372,255,627,64,10805
2026-06-19,推荐,家居,腰部,v28.2,112557,35931,1080,929,396,365,115,42398,2235,462,299,761,76,12942
2026-06-19,推荐,家居,尾部,v28.1,45870,14538,468,402,255,235,72,17155,904,177,120,297,31,5076
2026-06-19,推荐,家居,尾部,v28.2,57254,18199,549,472,278,256,80,21475,1101,222,151,373,37,6057
2026-06-19,推荐,服饰,头部,v28.1,206729,64944,2050,1763,470,432,130,76634,3935,815,540,1354,136,17328
2026-06-19,推荐,服饰,头部,v28.2,269328,86013,2666,2293,591,544,167,101496,5178,1088,707,1795,181,23448
2026-06-19,推荐,服饰,腰部,v28.1,131436,42212,1335,1148,483,445,133,49810,2532,543,349,892,88,11230
2026-06-19,推荐,服饰,腰部,v28.2,166338,52002,1617,1391,588,541,165,61363,3280,643,418,1060,109,14125
2026-06-19,推荐,服饰,尾部,v28.1,65736,20739,633,544,321,296,89,24472,1240,266,167,433,43,5441
2026-06-19,推荐,服饰,尾部,v28.2,76462,24141,758,652,381,351,110,28487,1512,299,197,496,50,6370
2026-06-19,搜索,美妆,头部,v28.1,104982,33624,1040,895,238,219,69,39677,2057,424,280,704,71,6688
2026-06-19,搜索,美妆,头部,v28.2,126636,39868,1251,1075,269,248,78,47045,2459,495,318,813,81,7730
2026-06-19,搜索,美妆,腰部,v28.1,63177,19981,625,538,236,217,65,23578,1208,244,163,407,41,3968
2026-06-19,搜索,美妆,腰部,v28.2,77698,24078,739,635,287,264,81,28413,1444,293,196,489,48,4600
2026-06-19,搜索,美妆,尾部,v28.1,30813,9610,294,253,153,141,43,11340,604,120,77,196,19,1833
2026-06-19,搜索,美妆,尾部,v28.2,38839,12061,377,324,191,176,53,14231,738,150,97,246,25,2417
2026-06-19,搜索,数码,头部,v28.1,78986,24617,746,641,160,147,47,29047,1469,310,206,516,51,22311
2026-06-19,搜索,数码,头部,v28.2,90269,28700,869,747,186,171,52,33866,1755,355,231,586,59,24753
2026-06-19,搜索,数码,腰部,v28.1,48212,15283,472,406,175,161,48,18034,948,196,128,324,33,14524
2026-06-19,搜索,数码,腰部,v28.2,57587,17989,543,467,203,187,57,21227,1102,227,144,370,38,16282
2026-06-19,搜索,数码,尾部,v28.1,22028,6878,219,188,118,108,34,8116,425,86,55,141,14,6003
2026-06-19,搜索,数码,尾部,v28.2,27024,8509,273,235,147,136,43,10040,526,106,71,177,17,7431
2026-06-19,搜索,家居,头部,v28.1,64587,20396,653,561,137,126,39,24068,1230,256,164,420,42,6956
2026-06-19,搜索,家居,头部,v28.2,79266,25274,809,696,173,159,49,29823,1544,313,203,516,52,8595
2026-06-19,搜索,家居,腰部,v28.1,38008,11796,363,312,134,124,40,13920,719,151,95,246,25,4251
2026-06-19,搜索,家居,腰部,v28.2,49552,15593,500,430,181,166,52,18400,935,198,129,327,33,5583
2026-06-19,搜索,家居,尾部,v28.1,19776,6142,190,163,100,92,28,7248,380,77,51,128,13,2122
2026-06-19,搜索,家居,尾部,v28.2,22526,7216,217,186,116,107,33,8515,430,93,61,154,16,2613
2026-06-19,搜索,服饰,头部,v28.1,90873,28453,858,738,195,179,57,33574,1789,354,236,590,60,7808
2026-06-19,搜索,服饰,头部,v28.2,113347,35904,1128,970,237,218,65,42367,2227,454,289,743,73,9419
2026-06-19,搜索,服饰,腰部,v28.1,55869,17774,529,455,203,187,59,20973,1091,220,150,370,38,4813
2026-06-19,搜索,服饰,腰部,v28.2,67626,21066,669,575,259,238,75,24858,1292,263,176,439,45,5853
2026-06-19,搜索,服饰,尾部,v28.1,26501,8290,252,217,136,125,38,9783,496,105,67,171,17,2154
2026-06-19,搜索,服饰,尾部,v28.2,31908,10059,316,272,157,145,46,11869,613,124,82,206,21,2593
2026-06-19,关注,美妆,头部,v28.1,81104,25315,780,671,179,164,51,29872,1543,317,202,519,52,4960
2026-06-19,关注,美妆,头部,v28.2,104202,33353,1064,915,245,225,68,39356,1997,416,275,690,72,6746
2026-06-19,关注,美妆,腰部,v28.1,52629,16494,499,429,183,168,51,19463,991,202,134,336,34,3269
2026-06-19,关注,美妆,腰部,v28.2,63122,20011,615,529,226,208,63,23613,1202,245,161,406,42,3985
2026-06-19,关注,美妆,尾部,v28.1,24878,7986,249,214,128,118,35,9424,484,97,66,163,16,1535
2026-06-19,关注,美妆,尾部,v28.2,30093,9601,298,256,151,139,44,11329,581,121,81,201,21,1955
2026-06-19,关注,数码,头部,v28.1,59403,18907,600,516,132,122,37,22310,1155,234,151,385,38,16046
2026-06-19,关注,数码,头部,v28.2,72774,22775,725,624,162,149,46,26874,1422,291,181,472,46,20157
2026-06-19,关注,数码,腰部,v28.1,35958,11189,351,302,128,118,38,13203,677,144,92,236,23,10153
2026-06-19,关注,数码,腰部,v28.2,45976,14407,431,371,164,151,46,17000,858,184,121,305,31,13027
2026-06-19,关注,数码,尾部,v28.1,17984,5580,168,144,89,82,26,6585,335,69,45,115,12,5122
2026-06-19,关注,数码,尾部,v28.2,21644,6771,206,177,111,102,32,7989,407,86,55,140,14,6082
2026-06-19,关注,家居,头部,v28.1,50287,15766,492,423,105,97,30,18604,951,194,127,320,32,5467
2026-06-19,关注,家居,头部,v28.2,62564,19931,605,520,131,121,37,23519,1209,247,159,406,40,6733
2026-06-19,关注,家居,腰部,v28.1,30451,9504,293,252,109,100,31,11215,576,120,77,198,20,3378
2026-06-19,关注,家居,腰部,v28.2,37116,11686,360,309,141,130,41,13789,737,145,94,239,24,4010
2026-06-19,关注,家居,尾部,v28.1,15471,4895,156,134,83,77,24,5776,303,62,40,102,10,1763
2026-06-19,关注,家居,尾部,v28.2,18389,5689,181,155,97,89,29,6713,340,71,47,118,12,2047
2026-06-19,关注,服饰,头部,v28.1,73643,22876,706,607,156,143,44,26993,1405,289,191,479,48,6087
2026-06-19,关注,服饰,头部,v28.2,86571,27647,888,764,198,182,57,32624,1649,338,232,570,59,7447
2026-06-19,关注,服饰,腰部,v28.1,42610,13375,430,370,159,146,44,15783,843,168,107,275,28,3638
2026-06-19,关注,服饰,腰部,v28.2,54978,17574,535,460,202,186,57,20737,1073,223,146,369,38,4802
2026-06-19,关注,服饰,尾部,v28.1,21126,6583,203,174,101,93,28,7768,408,82,53,135,14,1737
2026-06-19,关注,服饰,尾部,v28.2,25883,8250,246,211,130,120,38,9735,499,101,68,169,17,2110
2026-06-20,推荐,美妆,头部,v28.1,265526,82955,2479,2132,552,507,161,97887,5071,1063,700,1763,177,16664
2026-06-20,推荐,美妆,头部,v28.2,340382,105183,3251,2796,715,658,204,124115,6273,1312,859,2171,225,21705
2026-06-20,推荐,美妆,腰部,v28.1,170552,54409,1712,1472,669,616,189,64202,3294,661,448,1108,112,10722
2026-06-20,推荐,美妆,腰部,v28.2,210413,67204,2152,1850,822,756,238,79301,4165,826,552,1378,136,13002
2026-06-20,推荐,美妆,尾部,v28.1,78477,24753,757,651,406,373,120,29209,1505,303,197,500,49,4758
2026-06-20,推荐,美妆,尾部,v28.2,102348,31633,962,828,522,480,144,37326,1955,407,259,665,67,6297
2026-06-20,推荐,数码,头部,v28.1,198792,63850,2046,1759,466,429,132,75343,3849,812,520,1332,134,57712
2026-06-20,推荐,数码,头部,v28.2,232559,71952,2185,1879,501,461,141,84903,4487,925,588,1513,155,67834
2026-06-20,推荐,数码,腰部,v28.1,122859,38365,1195,1028,470,433,129,45270,2320,490,314,804,83,35659
2026-06-20,推荐,数码,腰部,v28.2,143373,44478,1431,1231,536,493,149,52484,2727,560,371,931,94,40868
2026-06-20,推荐,数码,尾部,v28.1,56280,17551,526,452,262,241,77,20710,1073,218,142,359,36,15395
2026-06-20,推荐,数码,尾部,v28.2,73541,23032,693,596,376,346,104,27177,1416,287,189,476,49,21403
2026-06-20,推荐,家居,头部,v28.1,161862,50599,1572,1352,345,318,96,59707,3155,633,416,1049,105,17588
2026-06-20,推荐,家居,头部,v28.2,194467,60565,1807,1554,382,352,111,71467,3658,759,488,1247,129,21529
2026-06-20,推荐,家居,腰部,v28.1,96240,29730,950,817,363,334,103,35082,1807,363,244,606,63,10539
